narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes
P01_103_65,P01,P01_103,00:01:59.100,00:01:59.09,00:02:00.59,5954,6029,close cereals box,close,4,box:cereal,23,['box:cereal'],[23]
P01_103_66,P01,P01_103,00:02:01.850,00:02:01.38,00:02:02.14,6069,6107,pick up cereals box,pick-up,0,box:cereal,23,['box:cereal'],[23]
P01_103_67,P01,P01_103,00:02:02.609,00:02:02.18,00:02:03.28,6109,6164,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P01_103_68,P01,P01_103,00:02:03.101,00:02:01.00,00:02:04.59,6050,6229,put cereals into cupboard,put-into,5,cereal,99,"['cereal', 'cupboard']","[99, 3]"
P01_103_69,P01,P01_103,00:02:04.850,00:02:04.59,00:02:05.39,6229,6269,close cupboard,close,4,cupboard,3,['cupboard'],[3]
P01_103_7,P01,P01_103,00:00:18.350,00:00:18.73,00:00:19.37,936,968,pick up paper,pick-up,0,paper,49,['paper'],[49]
P01_103_70,P01,P01_103,00:02:06.350,00:02:05.79,00:02:06.84,6289,6342,open fridge,open,3,fridge,12,['fridge'],[12]
P01_103_71,P01,P01_103,00:02:07.351,00:02:07.24,00:02:07.90,6362,6395,pick up soy milk,pick-up,0,milk:soy,64,['milk:soy'],[64]
P01_103_72,P01,P01_103,00:02:08.351,00:02:07.80,00:02:08.80,6390,6440,put down soy milk,put-down,1,milk:soy,64,['milk:soy'],[64]
P01_103_73,P01,P01_103,00:02:10.100,00:02:09.22,00:02:10.17,6461,6508,pick up food container,pick-up,0,container:food,21,['container:food'],[21]
P01_103_74,P01,P01_103,00:02:10.864,00:02:10.35,00:02:11.25,6517,6562,close fridge,close,4,fridge,12,['fridge'],[12]
P01_103_75,P01,P01_103,00:02:11.600,00:02:11.27,00:02:12.40,6563,6620,put down food container,put-down,1,container:food,21,['container:food'],[21]
P01_103_76,P01,P01_103,00:02:12.850,00:02:12.50,00:02:14.24,6625,6712,pick up soy milk,pick-up,0,milk:soy,64,['milk:soy'],[64]
P01_103_77,P01,P01_103,00:02:14.100,00:02:13.81,00:02:16.98,6690,6848,shake soy milk,shake,15,milk:soy,64,['milk:soy'],[64]
P01_103_78,P01,P01_103,00:02:17.100,00:02:16.82,00:02:17.90,6841,6895,twist off cap,twist-off,71,cap,118,['cap'],[118]
P01_103_79,P01,P01_103,00:02:18.601,00:02:18.09,00:02:23.05,6904,7152,pour milk,pour,9,milk,64,['milk'],[64]
P01_103_8,P01,P01_103,00:00:19.101,00:00:18.12,00:00:19.60,906,980,put paper onto wok,put-onto,1,paper,49,"['paper', 'wok']","[49, 5]"
P01_103_80,P01,P01_103,00:02:23.600,00:02:23.45,00:02:25.34,7172,7267,twist off cap,twist-off,71,cap,118,['cap'],[118]
P01_103_81,P01,P01_103,00:02:25.850,00:02:25.68,00:02:27.55,7284,7377,open fridge,open,3,fridge,12,['fridge'],[12]
P01_103_82,P01,P01_103,00:02:27.602,00:02:27.20,00:02:28.60,7359,7430,put soy milk into fridge,put-into,5,milk:soy,64,"['milk:soy', 'fridge']","[64, 12]"
P01_103_83,P01,P01_103,00:02:28.350,00:02:28.40,00:02:29.05,7420,7452,close fridge,close,4,fridge,12,['fridge'],[12]
P01_103_84,P01,P01_103,00:02:30.100,00:02:29.90,00:02:30.55,7495,7527,open drawer,open,3,drawer,8,['drawer'],[8]
P01_103_85,P01,P01_103,00:02:31.350,00:02:30.50,00:02:31.60,7525,7580,take tea towel,take,0,towel:tea,52,['towel:tea'],[52]
P01_103_86,P01,P01_103,00:02:31.603,00:02:31.35,00:02:32.10,7567,7605,close drawer,close,4,drawer,8,['drawer'],[8]
P01_103_87,P01,P01_103,00:02:33.350,00:02:32.70,00:02:34.10,7634,7705,open drawer,open,3,drawer,8,['drawer'],[8]
P01_103_88,P01,P01_103,00:02:34.600,00:02:32.00,00:02:34.97,7600,7748,pick up spoon,pick-up,0,spoon,1,['spoon'],[1]
P01_103_89,P01,P01_103,00:02:35.101,00:02:35.11,00:02:36.03,7755,7801,close drawer,close,4,drawer,8,['drawer'],[8]
P01_103_9,P01,P01_103,00:00:20.100,00:00:19.47,00:00:20.84,973,1042,move pans,move,11,pan,5,['pan'],[5]
P01_103_90,P01,P01_103,00:02:35.601,00:02:35.87,00:02:36.91,7793,7845,put spoon into cup,put-into,5,spoon,1,"['spoon', 'cup']","[1, 13]"
P01_103_91,P01,P01_103,00:02:36.850,00:02:36.92,00:02:43.41,7846,8170,pick up cup,pick-up,0,cup,13,['cup'],[13]
P01_103_92,P01,P01_103,00:02:43.600,00:02:43.47,00:02:45.28,8173,8264,put down cup,put-down,1,cup,13,['cup'],[13]
P01_103_93,P01,P01_103,00:02:47.600,00:02:47.37,00:02:48.44,8368,8422,turn on lights,turn-on,6,light,114,['light'],[114]
P01_103_94,P01,P01_103,00:02:49.850,00:02:48.81,00:02:51.54,8440,8577,unfold tea towel,unfold,39,towel:tea,52,['towel:tea'],[52]
P01_103_95,P01,P01_103,00:02:52.351,00:02:51.92,00:02:53.63,8596,8681,put down tea towel,put-down,1,towel:tea,52,['towel:tea'],[52]
P01_103_96,P01,P01_103,00:02:53.601,00:02:53.48,00:02:55.61,8674,8780,move tea towel,move,11,towel:tea,52,['towel:tea'],[52]
P01_103_97,P01,P01_103,00:02:55.601,00:02:55.27,00:02:56.52,8763,8826,put down cup,put-down,1,cup,13,['cup'],[13]
P01_104_0,P01,P01_104,00:00:01.101,00:00:00.82,00:00:01.81,41,90,pick up cup,pick-up,0,cup,13,['cup'],[13]
P01_104_1,P01,P01_104,00:00:02.601,00:00:02.42,00:00:04.10,121,204,pick up tea towel,pick-up,0,towel:tea,52,['towel:tea'],[52]
P01_104_10,P01,P01_104,00:00:23.104,00:00:23.18,00:00:23.75,1159,1187,turn on tap,turn-on,6,tap,0,['tap'],[0]
P01_104_11,P01,P01_104,00:00:24.101,00:00:24.84,00:00:25.41,1242,1270,rinse sponge,rinse,2,sponge,9,['sponge'],[9]
P01_104_12,P01,P01_104,00:00:25.601,00:00:25.51,00:00:26.35,1275,1317,turn off tap,turn-off,8,tap,0,['tap'],[0]
P01_104_13,P01,P01_104,00:00:27.100,00:00:27.03,00:00:28.60,1351,1430,take washing up liquid,take,0,liquid:washing:up,22,['liquid:washing:up'],[22]
P01_104_14,P01,P01_104,00:00:28.851,00:00:28.70,00:00:30.56,1435,1528,pour washing up liquid,pour,9,liquid:washing:up,22,['liquid:washing:up'],[22]
P01_104_15,P01,P01_104,00:00:30.609,00:00:30.56,00:00:32.23,1528,1611,put down washing up liquid,put-down,1,liquid:washing:up,22,['liquid:washing:up'],[22]
P01_104_16,P01,P01_104,00:00:32.861,00:00:32.33,00:00:33.72,1616,1686,squeeze sponge,squeeze,18,sponge,9,['sponge'],[9]
P01_104_17,P01,P01_104,00:00:34.101,00:00:33.52,00:00:34.43,1676,1721,pick up cup,pick-up,0,cup,13,['cup'],[13]
P01_104_18,P01,P01_104,00:00:36.100,00:00:35.76,00:00:36.55,1788,1827,turn on tap,turn-on,6,tap,0,['tap'],[0]
P01_104_19,P01,P01_104,00:00:36.601,00:00:35.78,00:00:36.98,1789,1848,rinse cup,rinse,2,cup,13,['cup'],[13]
P01_104_2,P01,P01_104,00:00:08.857,00:00:09.29,00:00:09.99,464,499,put down cup,put-down,1,cup,13,['cup'],[13]
P01_104_20,P01,P01_104,00:00:37.101,00:00:37.03,00:00:37.58,1851,1879,turn off tap,turn-off,8,tap,0,['tap'],[0]
P01_104_21,P01,P01_104,00:00:38.357,00:00:39.12,00:00:39.74,1955,1987,take sponge,take,0,sponge,9,['sponge'],[9]
P01_104_22,P01,P01_104,00:00:38.857,00:00:38.27,00:00:39.64,1913,1982,put down sponge,put-down,1,sponge,9,['sponge'],[9]
P01_104_23,P01,P01_104,00:00:39.606,00:00:37.00,00:00:40.12,1850,2005,take tea cup,take,0,cup:tea,13,['cup:tea'],[13]
P01_104_24,P01,P01_104,00:00:40.600,00:00:39.81,00:00:47.46,1990,2373,wash cup,wash,2,cup,13,['cup'],[13]
P01_104_25,P01,P01_104,00:00:47.601,00:00:47.49,00:00:47.80,2374,2390,take spoon,take,0,spoon,1,['spoon'],[1]
P01_104_26,P01,P01_104,00:00:48.101,00:00:47.90,00:00:48.68,2395,2434,put down cup,put-down,1,cup,13,['cup'],[13]
P01_104_27,P01,P01_104,00:00:49.607,00:00:49.51,00:00:53.41,2475,2670,wash spoon,wash,2,spoon,1,['spoon'],[1]
P01_104_28,P01,P01_104,00:00:53.851,00:00:53.49,00:00:54.08,2674,2704,put spoon into cup,put-into,5,spoon,1,"['spoon', 'cup']","[1, 13]"
P01_104_29,P01,P01_104,00:00:54.606,00:00:54.55,00:01:03.66,2727,3183,wash cup,wash,2,cup,13,['cup'],[13]
P01_104_3,P01,P01_104,00:00:12.101,00:00:11.45,00:00:17.69,572,884,fold tea towel,fold,28,towel:tea,52,['towel:tea'],[52]
P01_104_30,P01,P01_104,00:01:04.357,00:01:03.47,00:01:05.07,3173,3253,empty pot,empty,20,pot,29,['pot'],[29]
P01_104_31,P01,P01_104,00:01:06.350,00:01:05.17,00:01:32.45,3258,4622,wash cup,wash,2,cup,13,['cup'],[13]
P01_104_32,P01,P01_104,00:01:33.358,00:01:33.32,00:01:34.22,4666,4711,turn on tap,turn-on,6,tap,0,['tap'],[0]
P01_104_33,P01,P01_104,00:01:34.850,00:01:33.57,00:01:36.36,4678,4818,rinse hands,rinse,2,hand,11,['hand'],[11]
P01_104_34,P01,P01_104,00:01:35.600,00:01:35.37,00:01:36.22,4768,4811,take cup,take,0,cup,13,['cup'],[13]
P01_104_35,P01,P01_104,00:01:36.100,00:01:36.02,00:01:36.32,4801,4816,take spoon,take,0,spoon,1,['spoon'],[1]
P01_104_36,P01,P01_104,00:01:36.351,00:01:36.18,00:01:40.18,4809,5009,rinse spoon,rinse,2,spoon,1,['spoon'],[1]
P01_104_37,P01,P01_104,00:01:40.850,00:01:40.18,00:01:41.08,5009,5054,put spoon onto rack,put-onto,1,spoon,1,"['spoon', 'rack']","[1, 110]"
P01_104_38,P01,P01_104,00:01:41.608,00:01:41.28,00:01:41.83,5064,5091,pick up cup,pick-up,0,cup,13,['cup'],[13]
P01_104_39,P01,P01_104,00:01:42.100,00:01:41.85,00:01:45.34,5092,5267,rinse cup,rinse,2,cup,13,['cup'],[13]
P01_104_4,P01,P01_104,00:00:15.850,00:00:15.49,00:00:16.45,774,822,put down tea towel,put-down,1,towel:tea,52,['towel:tea'],[52]
P01_104_40,P01,P01_104,00:01:45.353,00:01:45.01,00:01:45.71,5250,5285,adjust tap,adjust,17,tap,0,['tap'],[0]
P01_104_41,P01,P01_104,00:01:49.350,00:01:48.59,00:01:49.54,5429,5477,put cup onto rack,put-onto,1,cup,13,"['cup', 'rack']","[13, 110]"
P01_104_42,P01,P01_104,00:01:49.604,00:01:49.19,00:01:53.61,5459,5680,take pot,take,0,pot,29,['pot'],[29]
P01_104_43,P01,P01_104,00:01:49.850,00:01:50.58,00:01:57.32,5529,5866,rinse pot,rinse,2,pot,29,['pot'],[29]
P01_104_44,P01,P01_104,00:01:57.350,00:01:57.49,00:01:57.91,5874,5895,pick up sponge,pick-up,0,sponge,9,['sponge'],[9]
P01_104_45,P01,P01_104,00:01:58.100,00:01:58.08,00:02:02.53,5904,6126,wash cup,wash,2,cup,13,['cup'],[13]
P01_104_46,P01,P01_104,00:02:02.601,00:02:02.54,00:02:02.86,6127,6143,put down spoon,put-down,1,spoon,1,['spoon'],[1]
P01_104_47,P01,P01_104,00:02:03.351,00:02:03.03,00:02:04.09,6151,6204,rinse hand,rinse,2,hand,11,['hand'],[11]
P01_104_48,P01,P01_104,00:02:04.358,00:02:04.09,00:02:18.12,6204,6906,rinse pot,rinse,2,pot,29,['pot'],[29]
P01_104_49,P01,P01_104,00:02:18.602,00:02:18.12,00:02:18.79,6906,6939,take sponge,take,0,sponge,9,['sponge'],[9]
P01_104_5,P01,P01_104,00:00:16.601,00:00:15.96,00:00:17.28,798,864,fold tea towel,fold,28,towel:tea,52,['towel:tea'],[52]
P01_104_50,P01,P01_104,00:02:19.102,00:02:19.02,00:02:24.14,6951,7206,wash cup,wash,2,cup,13,['cup'],[13]
P01_104_51,P01,P01_104,00:02:24.356,00:02:24.28,00:02:24.65,7214,7232,put down sponge,put-down,1,sponge,9,['sponge'],[9]
P01_104_52,P01,P01_104,00:02:24.858,00:02:24.70,00:02:25.71,7234,7285,rinse hand,rinse,2,hand,11,['hand'],[11]
P01_104_53,P01,P01_104,00:02:25.356,00:02:24.45,00:02:27.21,7222,7360,empty pot,empty,20,pot,29,['pot'],[29]
P01_104_54,P01,P01_104,00:02:26.107,00:02:26.86,00:02:34.20,7343,7709,rinse pot,rinse,2,pot,29,['pot'],[29]
P01_104_55,P01,P01_104,00:02:34.602,00:02:34.15,00:02:35.36,7707,7768,adjust tap,adjust,17,tap,0,['tap'],[0]
P01_104_56,P01,P01_104,00:02:35.608,00:02:35.36,00:02:37.15,7768,7857,empty pot,empty,20,pot,29,['pot'],[29]
P01_104_57,P01,P01_104,00:02:37.350,00:02:36.97,00:02:39.29,7848,7964,rinse pot,rinse,2,pot,29,['pot'],[29]
P01_104_58,P01,P01_104,00:02:39.600,00:02:39.38,00:02:40.00,7969,8000,empty pot,empty,20,pot,29,['pot'],[29]
P01_104_59,P01,P01_104,00:02:40.850,00:02:39.82,00:02:41.52,7991,8076,put pot onto rack,put-onto,1,pot,29,"['pot', 'rack']","[29, 110]"
P01_104_6,P01,P01_104,00:00:18.101,00:00:17.92,00:00:18.84,896,942,open drawer,open,3,drawer,8,['drawer'],[8]
P01_104_60,P01,P01_104,00:02:41.600,00:02:41.61,00:02:41.87,8080,8093,take sponge,take,0,sponge,9,['sponge'],[9]
P01_104_61,P01,P01_104,00:02:42.100,00:02:41.97,00:02:42.51,8098,8125,rinse sponge,rinse,2,sponge,9,['sponge'],[9]
P01_104_62,P01,P01_104,00:02:42.350,00:02:42.03,00:02:42.78,8101,8139,adjust tap,adjust,17,tap,0,['tap'],[0]
P01_104_63,P01,P01_104,00:02:43.350,00:02:41.84,00:02:55.11,8092,8755,rinse sponge,rinse,2,sponge,9,['sponge'],[9]
P01_104_64,P01,P01_104,00:02:55.352,00:02:55.39,00:02:55.82,8769,8791,take cloth,take,0,cloth,17,['cloth'],[17]
P01_104_65,P01,P01_104,00:02:55.850,00:02:56.27,00:02:56.75,8813,8837,rinse sponge,rinse,2,sponge,9,['sponge'],[9]
P01_104_66,P01,P01_104,00:02:56.601,00:02:56.22,00:02:57.42,8811,8871,rinse cloth,rinse,2,cloth,17,['cloth'],[17]
P01_104_67,P01,P01_104,00:02:57.601,00:02:57.48,00:02:57.99,8874,8899,rinse sponge,rinse,2,sponge,9,['sponge'],[9]
P01_104_68,P01,P01_104,00:02:58.350,00:02:58.12,00:02:59.06,8906,8953,put down sponge,put-down,1,sponge,9,['sponge'],[9]
P01_104_69,P01,P01_104,00:02:59.851,00:02:59.70,00:03:00.30,8985,9015,wash sink,wash,2,sink,63,['sink'],[63]
P01_104_7,P01,P01_104,00:00:19.101,00:00:18.86,00:00:19.31,943,965,put tea towel into drawer,put-into,5,towel:tea,52,"['towel:tea', 'drawer']","[52, 8]"
P01_104_70,P01,P01_104,00:03:00.350,00:03:00.12,00:03:01.02,9006,9051,rinse cloth,rinse,2,cloth,17,['cloth'],[17]
P01_104_71,P01,P01_104,00:03:01.100,00:03:01.07,00:03:01.84,9053,9092,wash sink,wash,2,sink,63,['sink'],[63]
P01_104_72,P01,P01_104,00:03:01.850,00:03:01.87,00:03:02.74,9093,9137,rinse cloth,rinse,2,cloth,17,['cloth'],[17]
P01_104_73,P01,P01_104,00:03:02.851,00:03:02.63,00:03:03.08,9131,9154,wash sink,wash,2,sink,63,['sink'],[63]
P01_104_74,P01,P01_104,00:03:03.350,00:03:03.18,00:03:03.54,9159,9177,rinse cloth,rinse,2,cloth,17,['cloth'],[17]
P01_104_75,P01,P01_104,00:03:03.851,00:03:03.69,00:03:06.28,9184,9314,wipe sink,wipe,2,sink,63,['sink'],[63]
P01_104_76,P01,P01_104,00:03:06.600,00:03:06.46,00:03:07.00,9323,9350,rinse cloth,rinse,2,cloth,17,['cloth'],[17]
P01_104_77,P01,P01_104,00:03:07.101,00:03:07.09,00:03:07.49,9354,9374,turn off tap,turn-off,8,tap,0,['tap'],[0]
P01_104_78,P01,P01_104,00:03:09.356,00:03:09.23,00:03:27.98,9461,10399,wipe surface,wipe,2,surface,42,['surface'],[42]
P01_104_79,P01,P01_104,00:03:29.102,00:03:28.93,00:03:29.73,10446,10486,turn on tap,turn-on,6,tap,0,['tap'],[0]
P01_104_8,P01,P01_104,00:00:19.350,00:00:19.43,00:00:20.01,971,1000,close drawer,close,4,drawer,8,['drawer'],[8]
P01_104_80,P01,P01_104,00:03:29.606,00:03:29.18,00:03:31.15,10459,10557,rinse cloth,rinse,2,cloth,17,['cloth'],[17]
P01_104_81,P01,P01_104,00:03:31.606,00:03:31.34,00:03:32.66,10567,10633,wipe surface,wipe,2,surface,42,['surface'],[42]
P01_104_82,P01,P01_104,00:03:33.101,00:03:32.81,00:03:34.20,10640,10710,rinse cloth,rinse,2,cloth,17,['cloth'],[17]
P01_104_83,P01,P01_104,00:03:34.606,00:03:34.44,00:03:35.31,10722,10765,wipe sink,wipe,2,sink,63,['sink'],[63]
P01_104_84,P01,P01_104,00:03:35.607,00:03:35.16,00:03:38.23,10758,10911,rinse cloth,rinse,2,cloth,17,['cloth'],[17]
P01_104_85,P01,P01_104,00:03:38.606,00:03:38.24,00:03:39.08,10912,10954,put down cloth,put-down,1,cloth,17,['cloth'],[17]
P01_104_86,P01,P01_104,00:03:39.350,00:03:39.09,00:03:40.09,10954,11004,hand wash,hand,41,hand,11,['hand'],[11]
P01_104_87,P01,P01_104,00:03:40.101,00:03:40.05,00:03:44.11,11002,11205,wash hands,wash,2,hand,11,['hand'],[11]
P01_104_88,P01,P01_104,00:03:44.356,00:03:44.03,00:03:50.12,11201,11506,rinse hands,rinse,2,hand,11,['hand'],[11]
P01_104_89,P01,P01_104,00:03:50.356,00:03:50.22,00:03:50.88,11511,11544,turn off tap,turn-off,8,tap,0,['tap'],[0]
P01_104_9,P01,P01_104,00:00:22.850,00:00:22.74,00:00:23.35,1137,1167,take sponge,take,0,sponge,9,['sponge'],[9]
P01_104_90,P01,P01_104,00:03:54.606,00:03:54.08,00:03:55.48,11704,11774,take cloth,take,0,cloth,17,['cloth'],[17]
P01_104_91,P01,P01_104,00:03:55.851,00:03:55.51,00:04:03.43,11775,12171,dry hands,dry,14,hand,11,['hand'],[11]
P01_104_92,P01,P01_104,00:04:03.601,00:04:03.51,00:04:04.26,12175,12213,put down cloth,put-down,1,cloth,17,['cloth'],[17]
P01_105_0,P01,P01_105,00:00:01.101,00:00:01.03,00:00:02.19,51,109,pick up container,pick-up,0,container,21,['container'],[21]
P01_105_1,P01,P01_105,00:00:02.601,00:00:02.29,00:00:03.51,114,175,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P01_105_10,P01,P01_105,00:00:11.350,00:00:11.06,00:00:11.62,553,581,put container into container,put-into,5,container,21,"['container', 'container']","[21, 21]"
P01_105_100,P01,P01_105,00:03:05.101,00:03:04.96,00:03:05.52,9248,9276,put courgette dice into wok,put-into,5,dice:courgette,76,"['dice:courgette', 'wok']","[76, 5]"
P01_105_101,P01,P01_105,00:03:05.852,00:03:06.95,00:03:07.53,9347,9376,move courgette slices,move,11,slice:courgette,76,['slice:courgette'],[76]
P01_105_102,P01,P01_105,00:03:07.851,00:03:07.68,00:03:10.65,9384,9532,dice courgette,dice,7,courgette,76,['courgette'],[76]
P01_105_103,P01,P01_105,00:03:10.351,00:03:10.73,00:03:10.98,9536,9549,pick up courgette dice,pick-up,0,dice:courgette,76,['dice:courgette'],[76]
P01_105_104,P01,P01_105,00:03:11.100,00:03:10.95,00:03:11.45,9547,9572,put courgette dice into wok,put-into,5,dice:courgette,76,"['dice:courgette', 'wok']","[76, 5]"
P01_105_105,P01,P01_105,00:03:12.351,00:03:11.69,00:03:13.47,9584,9673,move courgette slices,move,11,slice:courgette,76,['slice:courgette'],[76]
P01_105_106,P01,P01_105,00:03:13.351,00:03:13.47,00:03:16.55,9673,9827,dice courgette,dice,7,courgette,76,['courgette'],[76]
P01_105_107,P01,P01_105,00:03:16.601,00:03:17.76,00:03:18.85,9888,9942,pick up courgette dice,pick-up,0,dice:courgette,76,['dice:courgette'],[76]
P01_105_108,P01,P01_105,00:03:17.101,00:03:17.15,00:03:19.47,9857,9973,put courgette dice into wok,put-into,5,dice:courgette,76,"['dice:courgette', 'wok']","[76, 5]"
P01_105_109,P01,P01_105,00:03:19.613,00:03:19.53,00:03:21.36,9976,10068,move courgette slices,move,11,slice:courgette,76,['slice:courgette'],[76]
P01_105_11,P01,P01_105,00:00:11.858,00:00:11.00,00:00:12.67,550,633,put down lid,put-down,1,lid,6,['lid'],[6]
P01_105_110,P01,P01_105,00:03:21.350,00:03:20.85,00:03:24.33,10042,10216,dice courgette,dice,7,courgette,76,['courgette'],[76]
P01_105_111,P01,P01_105,00:03:24.101,00:03:24.29,00:03:24.85,10214,10242,pick up courgette dice,pick-up,0,dice:courgette,76,['dice:courgette'],[76]
P01_105_112,P01,P01_105,00:03:24.850,00:03:24.54,00:03:26.22,10227,10311,put courgette dice into wok,put-into,5,dice:courgette,76,"['dice:courgette', 'wok']","[76, 5]"
P01_105_113,P01,P01_105,00:03:26.350,00:03:26.32,00:03:28.16,10316,10408,move courgette slices,move,11,slice:courgette,76,['slice:courgette'],[76]
P01_105_114,P01,P01_105,00:03:28.351,00:03:28.00,00:03:31.15,10400,10557,dice courgette,dice,7,courgette,76,['courgette'],[76]
P01_105_115,P01,P01_105,00:03:31.108,00:03:31.16,00:03:31.81,10558,10590,pick up courgette dice,pick-up,0,dice:courgette,76,['dice:courgette'],[76]
P01_105_116,P01,P01_105,00:03:32.101,00:03:31.91,00:03:33.38,10595,10669,put courgette dice into wok,put-into,5,dice:courgette,76,"['dice:courgette', 'wok']","[76, 5]"
P01_105_117,P01,P01_105,00:03:32.351,00:03:32.83,00:03:33.43,10641,10671,put down knife,put-down,1,knife,4,['knife'],[4]
P01_105_118,P01,P01_105,00:03:39.101,00:03:34.01,00:03:34.62,10700,10731,take courgette slices,take,0,slice:courgette,76,['slice:courgette'],[76]
P01_105_119,P01,P01_105,00:03:40.351,00:03:39.70,00:03:42.72,10985,11136,pick up courgette bits,pick-up,0,bit:courgette,76,['bit:courgette'],[76]
P01_105_12,P01,P01_105,00:00:13.101,00:00:12.48,00:00:14.33,624,716,pick up container,pick-up,0,container,21,['container'],[21]
P01_105_120,P01,P01_105,00:03:43.360,00:03:43.19,00:03:43.65,11159,11182,open food bin,open,3,bin:food,36,['bin:food'],[36]
P01_105_121,P01,P01_105,00:03:43.851,00:03:43.66,00:03:43.90,11183,11195,throw courgette bits into food bin,throw-into,13,bit:courgette,76,"['bit:courgette', 'bin:food']","[76, 36]"
P01_105_122,P01,P01_105,00:03:44.101,00:03:43.91,00:03:44.12,11195,11206,close food bin,close,4,bin:food,36,['bin:food'],[36]
P01_105_123,P01,P01_105,00:03:47.100,00:03:47.10,00:03:48.34,11355,11417,stir courgette,stir,10,courgette,76,['courgette'],[76]
P01_105_124,P01,P01_105,00:03:48.851,00:03:48.46,00:03:49.31,11423,11465,pick up carrot,pick-up,0,carrot,41,['carrot'],[41]
P01_105_125,P01,P01_105,00:03:49.867,00:03:49.64,00:03:50.29,11482,11514,open drawer,open,3,drawer,8,['drawer'],[8]
P01_105_126,P01,P01_105,00:03:50.600,00:03:50.51,00:03:51.17,11525,11558,pick up peeler,pick-up,0,peeler,87,['peeler'],[87]
P01_105_127,P01,P01_105,00:03:51.101,00:03:51.10,00:03:51.80,11555,11590,close drawer,close,4,drawer,8,['drawer'],[8]
P01_105_128,P01,P01_105,00:03:52.102,00:03:52.38,00:04:11.73,11619,12586,peel carrot,peel,19,carrot,41,['carrot'],[41]
P01_105_129,P01,P01_105,00:04:12.106,00:04:11.83,00:04:12.62,12591,12631,put down peeler,put-down,1,peeler,87,['peeler'],[87]
P01_105_13,P01,P01_105,00:00:14.351,00:00:12.75,00:00:14.76,637,738,take container from container,take-from,0,container,21,"['container', 'container']","[21, 21]"
P01_105_130,P01,P01_105,00:04:12.600,00:04:12.94,00:04:13.52,12647,12676,pick up knife,pick-up,0,knife,4,['knife'],[4]
P01_105_131,P01,P01_105,00:04:13.350,00:04:13.29,00:04:13.81,12664,12690,put down knife and carrot,put-down,1,knife,4,"['knife', 'carrot']","[4, 41]"
P01_105_132,P01,P01_105,00:04:14.863,00:04:14.67,00:04:15.79,12733,12789,pick up wok,pick-up,0,wok,5,['wok'],[5]
P01_105_133,P01,P01_105,00:04:16.366,00:04:15.89,00:04:17.93,12794,12896,put down wok,put-down,1,wok,5,['wok'],[5]
P01_105_134,P01,P01_105,00:04:18.101,00:04:18.03,00:04:18.93,12901,12946,turn on light,turn-on,6,light,114,['light'],[114]
P01_105_135,P01,P01_105,00:04:20.851,00:04:20.68,00:04:21.89,13034,13094,pick up oil,pick-up,0,oil,31,['oil'],[31]
P01_105_136,P01,P01_105,00:04:22.601,00:04:22.49,00:04:23.22,13124,13161,open bottle,open,3,bottle,15,['bottle'],[15]
P01_105_137,P01,P01_105,00:04:23.601,00:04:23.09,00:04:26.71,13154,13335,pour oil,pour,9,oil,31,['oil'],[31]
P01_105_138,P01,P01_105,00:04:27.351,00:04:27.09,00:04:28.65,13354,13432,close bottle,close,4,bottle,15,['bottle'],[15]
P01_105_139,P01,P01_105,00:04:31.351,00:04:30.37,00:04:32.47,13518,13623,put down oil,put-down,1,oil,31,['oil'],[31]
P01_105_14,P01,P01_105,00:00:16.101,00:00:15.20,00:00:16.51,760,825,put down container,put-down,1,container,21,['container'],[21]
P01_105_140,P01,P01_105,00:04:33.108,00:04:32.75,00:04:35.50,13637,13775,turn on hob,turn-on,6,hob,24,['hob'],[24]
P01_105_141,P01,P01_105,00:04:36.351,00:04:36.15,00:04:37.08,13807,13854,pick up salt,pick-up,0,salt,38,['salt'],[38]
P01_105_142,P01,P01_105,00:04:37.600,00:04:36.95,00:04:38.29,13847,13914,open jar,open,3,jar,40,['jar'],[40]
P01_105_143,P01,P01_105,00:04:38.101,00:04:38.31,00:04:38.70,13915,13935,put down lid,put-down,1,lid,6,['lid'],[6]
P01_105_144,P01,P01_105,00:04:39.601,00:04:39.41,00:04:43.85,13970,14192,grind salt,grind,49,salt,38,['salt'],[38]
